text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Buen profesor se ve que sabe mucho y transmite su conocimiento a los alumnos.,FALSE,0,NA,25/08/2015 18:14,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Tiene conocimientos de todo en general de Ingeniería sin embargo es incumplido en asistir y en el horario podría aprovechar mas la clase ,FALSE,0,NA,25/08/2015 18:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente Profesor se centra mucho en que los alumnos aprendan con prácticas,FALSE,0,NA,25/08/2015 18:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente profesor solo deberia de tener un poco mas de pro actividad en sus clases ya que siento que se avanza a un ritmo muy lento,FALSE,0,NA,25/08/2015 18:12,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy interesantes las clases y muy prácticas,FALSE,0,NA,25/08/2015 18:12,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un buen profesor y sabe mucho pero casi no nos da clases,FALSE,0,NA,25/08/2015 18:12,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un buen profesor te ayuda mucho cuando tienes un problema o una duda,FALSE,0,NA,25/08/2015 18:11,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente profesor enseña muy bien.,FALSE,0,NA,25/08/2015 18:11,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Buen profesor, le falta explicar más y no dejar tanto trabajo de investigación pues se pierde gran cantidad de tiempo de clases.",FALSE,0,NA,25/08/2015 18:11,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
buen profesor ya que relaciona la teória con la práctica y problemas reales,FALSE,0,NA,25/08/2015 18:10,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor respeta la opinion de los alumnos y ayuda a desarrollar sus conocimientos,FALSE,0,NA,25/08/2015 20:14,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor es muy responsable pero es algo imparcial,FALSE,0,NA,25/08/2015 20:14,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Tiene preferencias en cuanto dejar entrar alumnos aproximadamente 2 o 3 minutos,FALSE,0,NA,25/08/2015 20:14,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente profesor los temas los explica de una manera fácil y práctica de entender lo recomiendo para la materia que cumpla su perfil.,FALSE,0,NA,25/08/2015 20:14,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buen maestro muy preparado respetuoso.,FALSE,0,NA,25/08/2015 20:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El maestro es muy bueno al impartir la clase es de los pocos maestros que traen preparada la clase ,FALSE,0,NA,25/08/2015 20:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente maestro muy serio y centrado,FALSE,0,NA,25/08/2015 20:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Prepara muy bien sus clases,FALSE,0,NA,25/08/2015 20:13,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Sus clases son buenas pero creo que son muy rápidas me gustaría que fueran un poquito mas despacio para comprender mejor.,FALSE,0,NA,25/08/2015 20:12,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un profesor excelente y bien preparado,FALSE,0,NA,25/08/2015 20:12,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente profesor,FALSE,0,NA,25/08/2015 18:50,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un buen maestro,FALSE,0,NA,25/08/2015 18:49,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un buen profesor exige lo que enseña vale la pena tener a este tipo de profesores.,FALSE,0,NA,25/08/2015 18:49,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
En general es un buen maestro,FALSE,0,NA,25/08/2015 18:49,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Me gusta su manera de exigirnos,FALSE,0,NA,25/08/2015 18:49,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un buen profesor aunque algo irrespetuoso en ciertas ocasiones.,FALSE,0,NA,25/08/2015 18:49,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La retroalimentación siempre es parte de la clase del maestro eso es muy bueno.,FALSE,0,NA,25/08/2015 18:48,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es muy irrespetuoso,FALSE,0,NA,25/08/2015 18:48,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
sabe sobre los temas a enseñar,FALSE,0,NA,25/08/2015 18:48,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es bueno pero le falta algunas veces no sabe explicar las cosas por lo que nos cuesta entender que es lo que nos quiere transmitir.,FALSE,0,NA,25/08/2015 18:48,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
no tiene total dominio de los temas,FALSE,0,NA,25/08/2015 18:47,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Se molesta cuando se le pide que explique algo tarda mucho en explicar las cosas o en dictarlas.,FALSE,0,NA,25/08/2015 18:47,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un profesor malo en realidad,FALSE,0,NA,25/08/2015 18:47,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
tiene conocimiento pero no sabe explicar los temas.,FALSE,0,NA,25/08/2015 18:47,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El maestro se exalta cuando recibe una opinión sobre su clase. ,FALSE,0,NA,25/08/2015 18:46,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es irracional, abuso de poder la mayoría de las veces viene con enojo a dar clase.",FALSE,0,NA,25/08/2015 18:46,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No respeta los horarios de entrada en la Mañana,FALSE,0,NA,25/08/2015 18:46,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy mal profesor y muy arbitraria,FALSE,0,NA,25/08/2015 18:46,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Considero que no tiene un total dominio del tema considerando que es ingles técnico no nos explica con toda la claridad,FALSE,0,NA,25/08/2015 18:46,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Intentamos aclarar una duda con la profesora y se exalto sin aclarar nada,FALSE,0,NA,25/08/2015 18:45,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es prácticamente incompetente,FALSE,0,NA,25/08/2015 18:45,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Pésima maestra se nota que es primeriza no sabe escuchar se pone en forma defensiva cuando como grupo nos dirigimos a ella. ,FALSE,0,NA,25/08/2015 18:45,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buen profesor no necesita nada para demostrar su conocimiento de manera clara,FALSE,0,NA,25/08/2015 18:45,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy bien cuando crezca quiero ser como el de responsable e inteligente ,FALSE,0,NA,25/08/2015 18:44,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un muy buen profesor me gusta mucho su trabajo,FALSE,0,NA,25/08/2015 18:44,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es muy educada y responsable,FALSE,0,NA,25/08/2015 18:44,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor en la práctica y teória de sus clases.,FALSE,0,NA,25/08/2015 18:44,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
sus clases necesitan ser mas dinámicas,FALSE,0,NA,25/08/2015 18:43,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un buen profesor lo cual permite el aprendizaje uniforme entre los compañeros,FALSE,0,NA,25/08/2015 18:43,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Usamos mucho labview pero nunca nos han enseñado a usarlo,FALSE,0,NA,25/08/2015 18:43,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Clases bastante completas siempre informa acerca de todos los instrumentos de evaluación,FALSE,0,NA,25/08/2015 18:43,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buen profesor respeta los horarios de los alumnos,FALSE,0,NA,25/08/2015 18:42,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Me agrada su dinámica de clases,FALSE,0,NA,25/08/2015 18:42,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor hace las clases muy dinámicas ,FALSE,0,NA,25/08/2015 18:42,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen Profesor ayuda a ver de manera práctica los temas,FALSE,0,NA,25/08/2015 18:42,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Expresa de manera clara los temas,FALSE,0,NA,25/08/2015 18:40,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor,FALSE,0,NA,25/08/2015 18:40,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No respeta el reglamento ,FALSE,0,NA,25/08/2015 18:40,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor pero falta mas explicación ,FALSE,0,NA,25/08/2015 18:40,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
NO IMPARTE PUNTUALMENTE LAS CLASES.,FALSE,0,NA,25/08/2015 18:39,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente maestra,FALSE,0,NA,25/08/2015 18:39,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor da retroalimentación sobre los temas y evaluaciones,FALSE,0,NA,25/08/2015 18:39,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor ayuda a que todos aprendamos de manera uniforme,FALSE,0,NA,25/08/2015 18:38,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen Profesor explica claramente los temas y se detiene para ayudar a los que no entienden,FALSE,0,NA,25/08/2015 18:38,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor excelentes sus clases,FALSE,0,NA,25/08/2015 18:38,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor es capaz de controlar al grupo y hacer que aprendamos,FALSE,0,NA,25/08/2015 18:37,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Demuestra dominio en el tema y promueve el respeto,FALSE,0,NA,25/08/2015 18:37,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
son buenas su asesorías,FALSE,0,NA,25/08/2015 18:37,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
explica muy bien los temas y muestra disposición,FALSE,0,NA,25/08/2015 18:36,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor desarrolla de manera clara los temas,FALSE,0,NA,25/08/2015 18:36,FALSE,NA,6.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
lleva las clases bien preparadas y resulve dudas,FALSE,0,NA,30/08/2015 01:53,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es perfecto,FALSE,0,NA,30/08/2015 01:53,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
falta uso de rúbrica,FALSE,0,NA,30/08/2015 01:53,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Siempre comienza la clase despues de 20 minutos y se pierde mucho tiempo,FALSE,0,NA,30/08/2015 01:52,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No tengo ningún comentario acerca de la clase,FALSE,0,NA,30/08/2015 01:52,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra no prepara su clase.,FALSE,0,NA,30/08/2015 01:52,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Conoce de los temas pero sus clases son muy tediosas y aburridas y propician al relajo ,FALSE,0,NA,30/08/2015 01:51,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
 no tiene la capacidad de controlar al grupo completo.,FALSE,0,NA,30/08/2015 01:51,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
sin comentarios,FALSE,0,NA,30/08/2015 01:51,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es una muy mala maestra, no cuenta con control del grupo.",FALSE,0,NA,30/08/2015 01:50,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un gran maestro en verdad es uno de los maestros de inglés con los que he aprendido mas el idioma ingles.,FALSE,0,NA,30/08/2015 01:50,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
no me causa ternura,FALSE,0,NA,30/08/2015 01:50,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
se esfuerza por que aprendamos,FALSE,0,NA,30/08/2015 01:50,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
excelente profesor ,FALSE,0,NA,30/08/2015 01:49,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy buen profesor desarrolla bien sus actividades ,FALSE,0,NA,30/08/2015 01:49,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Necesita tener mayor control con el grupo por medio de la asignacion de actividades. ,FALSE,0,NA,30/08/2015 01:48,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Prepara muy bien sus clases,FALSE,0,NA,30/08/2015 01:48,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No entiendo por que da clases aqui deberia dar clases a expertos,FALSE,0,NA,30/08/2015 01:48,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es buena maestra. Sólo le falta aclarar las dudas mejor,FALSE,0,NA,30/08/2015 01:48,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
mi favorita ya que respeta y ayuda a los alumnos en lo que necesitan ,FALSE,0,NA,30/08/2015 01:48,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Me cae muy bien,FALSE,0,NA,30/08/2015 01:47,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
en ocasiones se expresa mal hacia los alumnos,FALSE,0,NA,30/08/2015 01:47,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
falta control en el grupo ,FALSE,0,NA,30/08/2015 01:47,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es más de lo que plática de su vida que darnos clases,FALSE,0,NA,30/08/2015 01:47,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Desempeño regular le hace falta aclarar de mejor manera las dudas.,FALSE,0,NA,30/08/2015 01:46,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Sus conocimientos son destacables conoce perfectamente su materia y resuelve nuestras dudas con ejemplos de la vida cotidiana.,FALSE,0,NA,30/08/2015 01:46,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Respeta las reglas de la universidad e impone respeto,FALSE,0,NA,30/08/2015 01:46,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente clase y dominio del tema,FALSE,0,NA,30/08/2015 01:46,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
domina los temas y su padagogáa es muy buena,FALSE,0,NA,30/08/2015 01:45,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
desarrolla los temas de manera dinámica lo que nos permite aprender fácilmente,FALSE,0,NA,30/08/2015 01:45,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buena clase,FALSE,0,NA,30/08/2015 01:45,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
EXCELENTE SERVICIO.,FALSE,0,NA,30/08/2015 01:45,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
 no expresa bien la teoría y no la relaciona con la práctica,FALSE,0,NA,30/08/2015 01:44,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No explica de manera clara los temas,FALSE,0,NA,30/08/2015 01:44,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es buen profesor,FALSE,0,NA,30/08/2015 01:44,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Las evaluaciones son el problema,FALSE,0,NA,30/08/2015 01:44,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
conoce la materia,FALSE,0,NA,30/08/2015 01:43,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Falta control en el grupo ,FALSE,0,NA,30/08/2015 01:43,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
suele llegar tarde,FALSE,0,NA,30/08/2015 01:43,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy mal profesor no impone respeto,FALSE,0,NA,30/08/2015 01:43,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
falta de compromiso con los estudiantes,FALSE,0,NA,30/08/2015 01:43,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
